poster_id,post_id,nums_category_img,post_date,post_like,post_collect,count,total,proportion
5a5e0afb11be1017b83be966,65e5bc1e0000000004001e45,14,03-04,10,10,460.0,8672.0,0.0530442804428044
6016c3da0000000001008367,6647f5220000000005007eee,3,05-19,466,185,47.0,1487.0,0.0316072629455279
5e60e721000000000100771f,65a5e28c0000000011014c2a,4,01-16,53,12,384.0,4745.0,0.0809272918861959
5daf230d0000000001009946,65b88d66000000001100c5a1,10,01-30,118,23,207.0,4745.0,0.0436248682824025
61f2192900000000100070b8,65caf8e8000000002c02a2c8,8,02-13,10,10,132.0,5853.0,0.0225525371604305
5bc7fce62d9b750001ac98e0,64827f3d00000000130048b5,3,06-09,452,128,63.0,1662.0,0.0379061371841155
592c72be50c4b47b345a70f0,665706f80000000014019f22,1,05-29,1404,378,15.0,1487.0,0.0100874243443174
592c72be50c4b47b345a70f0,665706f80000000014019f22,1,05-29,1404,378,15.0,1487.0,0.0100874243443174
57640f416a6a69300be41e31,6613b314000000001b008974,10,04-08,237,79,200.0,3936.0,0.0508130081300813
5b711ee270c995000124ef71,650237a10000000015009d9c,17,09-14,702,125,292.0,3023.0,0.0965927886205755
57df3ffc50c4b44f636c3a3a,66161054000000001b012360,2,04-10,350,100,255.0,3936.0,0.0647865853658536
57df3ffc50c4b44f636c3a3a,66161054000000001b012360,2,04-10,350,100,255.0,3936.0,0.0647865853658536
56526e4ce4b1cf0da0e3b5e1,66617e02000000000f00e674,15,06-06,351,159,48.0,1662.0,0.0288808664259927
6186bbbe000000001000edb1,660e972c000000001a010d7b,17,04-04,10,10,216.0,3936.0,0.0548780487804878
61eff0ac0000000010007090,65a78d0b000000002900e3e7,19,01-19,3247,1091,233.0,4745.0,0.049104320337197
61bc9352000000001000ec0d,6486997600000000110112d7,0,06-12,6826,2953,74.0,1662.0,0.0445246690734055
598f16d96a6a697233cf55b5,649aa5340000000013037907,15,06-27,741,452,48.0,1662.0,0.0288808664259927
57df3ffc50c4b44f636c3a3a,65fe5983000000001400497a,0,03-23,348,127,548.0,8672.0,0.0631918819188191
57df3ffc50c4b44f636c3a3a,65fe5983000000001400497a,0,03-23,348,127,548.0,8672.0,0.0631918819188191
56e4273e1c07df0bc302b5c4,6656e2c3000000001500ad66,8,05-29,749,283,91.0,1487.0,0.0611970410221923
5979953e6a6a69531719d4eb,66306e99000000001e020221,6,04-30,105,29,248.0,3936.0,0.0630081300813008
5979953e6a6a69531719d4eb,66306e99000000001e020221,6,04-30,105,29,248.0,3936.0,0.0630081300813008
5d975024000000000100966b,64b54235000000001e018629,14,07-17,1462,448,64.0,1905.0,0.0335958005249343
61f2192900000000100070b8,65d5812d000000000b00d4e5,5,02-23,123,14,160.0,5853.0,0.0273364086793097
5d440885000000001003fb73,6638bf9c000000001e0202fe,15,05-07,324,164,37.0,1487.0,0.0248823133826496
5d440885000000001003fb73,6638bf9c000000001e0202fe,15,05-06,324,163,37.0,1487.0,0.0248823133826496
59b09e6cb1da1465bbe59b4e,665ed84d000000000e033385,0,06-04,146,46,74.0,1662.0,0.0445246690734055
5d975024000000000100966b,65a13ff7000000001e009bb9,4,01-12,37,7,384.0,4745.0,0.0809272918861959
6213b096000000001000db1a,64a0eae40000000013035eba,17,07-02,145,43,182.0,1905.0,0.0955380577427821
5d440885000000001003fb73,6641c2d1000000001e01c2af,15,05-13,456,158,37.0,1487.0,0.0248823133826496
5d440885000000001003fb73,6641c2d1000000001e01c2af,15,05-13,456,158,37.0,1487.0,0.0248823133826496
61e0fb3b0000000010009839,66388290000000001e0380a3,5,05-07,10,10,36.0,1487.0,0.0242098184263618
5d440885000000001003fb73,661f9da6000000000d032323,14,04-17,236,83,187.0,3936.0,0.047510162601626
5d440885000000001003fb73,661f9da6000000000d032323,14,04-17,235,82,187.0,3936.0,0.047510162601626
5d440885000000001003fb73,660688a20000000012036d1a,15,03-29,1298,540,490.0,8672.0,0.0565036900369003
55ba37e567bc652d2acdc72d,650d632b000000001e031136,13,09-22,10,10,63.0,3023.0,0.0208402249421104
5c17274b0000000005004762,6629c3320000000001031cc1,7,04-27,176,71,184.0,3936.0,0.0467479674796747
61f2192900000000100070b8,65fd2ba80000000012020ab8,4,03-22,227,56,775.0,8672.0,0.0893680811808118
59f19270e8ac2b54e5dd9446,650e09fa000000001f037962,15,09-23,10,10,42.0,3023.0,0.0138934832947403
57df3ffc50c4b44f636c3a3a,65d577e2000000000b0197a8,14,02-21,609,278,326.0,5853.0,0.0556979326840936
57df3ffc50c4b44f636c3a3a,65d577e2000000000b0197a8,14,02-21,609,278,326.0,5853.0,0.0556979326840936
5cc2058b0000000011004f19,66454a22000000001e033878,11,05-16,385,62,150.0,1487.0,0.1008742434431741
5cc2058b0000000011004f19,66454a22000000001e033878,11,05-16,385,62,150.0,1487.0,0.1008742434431741
5cc2058b0000000011004f19,66454a22000000001e033878,11,05-16,385,62,150.0,1487.0,0.1008742434431741
5cc2058b0000000011004f19,66454a22000000001e033878,11,05-16,384,62,150.0,1487.0,0.1008742434431741
5c17274b0000000005004762,649e751800000000130124cc,11,07-01,2261,1008,89.0,1905.0,0.0467191601049868
57df3ffc50c4b44f636c3a3a,659b749c0000000012008e70,2,01-08,10,10,296.0,4745.0,0.062381454162276
5f4c99eb0000000001005b17,659bc5b0000000001a0019b1,0,01-08,7777,6939,286.0,4745.0,0.0602739726027397
5d975024000000000100966b,64856bbc0000000013005140,14,06-11,10,10,61.0,1662.0,0.0367027677496991
5d975024000000000100966b,6648b72200000000160137dd,3,05-18,164,64,47.0,1487.0,0.0316072629455279
61f2192900000000100070b8,6502cce5000000001f034fe2,9,09-15,6054,2106,297.0,3023.0,0.0982467747270923
5a8ab60a11be10413f558601,64bb5128000000001201cfa3,14,07-22,238,6,64.0,1905.0,0.0335958005249343
5c17274b0000000005004762,64755d2b00000000270128ee,11,06-02,77,70,119.0,1662.0,0.0716004813477737
55ba37e567bc652d2acdc72d,64a77db4000000001e018502,13,07-07,10,10,87.0,1905.0,0.0456692913385826
5f9e1618000000000101ce79,660bc3b4000000001a017e4e,16,04-02,1176,792,114.0,3936.0,0.0289634146341463
5d975024000000000100966b,663f7e2f000000001e038bc6,10,05-11,876,472,102.0,1487.0,0.0685944855413584
617fb2900000000010007cda,6608d5b3000000001b00f1dd,8,03-31,300,41,159.0,8672.0,0.0183348708487084
5b40334f6b58b720b3288f94,663773d8000000001e027acd,15,05-05,10,1,37.0,1487.0,0.0248823133826496
592c72be50c4b47b345a70f0,65b7956b00000000080212b7,1,01-29,199,56,248.0,4745.0,0.0522655426765015
592c72be50c4b47b345a70f0,65b7956b00000000080212b7,1,01-29,199,56,248.0,4745.0,0.0522655426765015
5d440885000000001003fb73,66458da9000000001e01a55a,15,05-16,395,159,37.0,1487.0,0.0248823133826496
5d440885000000001003fb73,66458da9000000001e01a55a,15,05-16,394,158,37.0,1487.0,0.0248823133826496
5f0e7aeb000000000101d59e,6656b4d3000000001501012e,16,05-29,885,443,19.0,1487.0,0.0127774041694687
5f0e7aeb000000000101d59e,6656b4d3000000001501012e,16,05-29,10,10,19.0,1487.0,0.0127774041694687
5a8ab60a11be10413f558601,64d8a1d4000000000800d462,15,08-13,138,6,44.0,2513.0,0.017508953442101
5f4c99eb0000000001005b17,6663d1f100000000060076be,17,06-08,7124,5398,174.0,1662.0,0.1046931407942238
5cc2058b0000000011004f19,65caddf4000000002d003ea7,5,02-13,485,44,160.0,5853.0,0.0273364086793097
5cc2058b0000000011004f19,65dfea330000000003036b18,5,02-29,10,10,160.0,5853.0,0.0273364086793097
5cc2058b0000000011004f19,65dfea330000000003036b18,5,02-29,10,10,160.0,5853.0,0.0273364086793097
5c32b1cf000000000603dd87,64b3a4e7000000001503267e,14,07-16,775,151,64.0,1905.0,0.0335958005249343
5f0e7aeb000000000101d59e,66473f4a000000000f00d161,5,05-17,1266,564,36.0,1487.0,0.0242098184263618
617fb2900000000010007cda,65f55df80000000012037244,8,03-16,103,12,159.0,8672.0,0.0183348708487084
5c17274b0000000005004762,64a96bdd000000002f027e57,11,07-08,91,39,89.0,1905.0,0.0467191601049868
5cc2058b0000000011004f19,65ff7ec200000000120215ad,11,03-24,1000,10,106.0,8672.0,0.0122232472324723
5cc2058b0000000011004f19,65ff7ec200000000120215ad,11,03-24,7886,662,106.0,8672.0,0.0122232472324723
5eca3c6e000000000100153f,65ba85b00000000011002b95,17,02-01,142,47,416.0,5853.0,0.0710746625662053
6213b096000000001000db1a,65b775ab000000002c036c0b,0,01-29,96,32,286.0,4745.0,0.0602739726027397
5f0e7aeb000000000101d59e,66489fee000000000f00dc65,19,05-18,2599,1363,85.0,1487.0,0.0571620712844653
5bd97a789333970001407645,65b76c550000000002011deb,9,01-29,153,35,345.0,4745.0,0.0727081138040042
5bc7fce62d9b750001ac98e0,65a5ce42000000001102c733,12,01-17,270,61,167.0,4745.0,0.0351949420442571
5eca3c6e000000000100153f,65699e8b00000000090231ab,10,02-29,607,212,253.0,5853.0,0.0432256962241585
56e4273e1c07df0bc302b5c4,65ed09dc000000000600cc5f,18,03-10,10,10,545.0,8672.0,0.0628459409594096
5bc7fce62d9b750001ac98e0,650abb9d000000001e03eab5,12,09-21,219,17,188.0,3023.0,0.0621898776050281
5aba606911be10295ed87da0,65fab0430000000012035f17,12,03-20,97,14,342.0,8672.0,0.0394372693726937
5979953e6a6a69531719d4eb,66515a53000000001303d0fd,6,05-27,10,10,47.0,1487.0,0.0316072629455279
5d975024000000000100966b,65feb5f50000000012021f01,0,03-23,105,28,548.0,8672.0,0.0631918819188191
5a38d001e8ac2b03a8b0ede8,663b7941000000001e018023,10,05-08,50947,9294,102.0,1487.0,0.0685944855413584
5a8ab60a11be10413f558601,65dab19f00000000070251c3,17,02-25,320,26,416.0,5853.0,0.0710746625662053
5daf230d0000000001009946,647ac5b3000000001300719a,10,06-03,572,134,131.0,1662.0,0.0788206979542719
5df0e2f60000000001008fb6,665ae640000000001500a63f,14,06-01,1470,431,61.0,1662.0,0.0367027677496991
5d440885000000001003fb73,6607898d0000000012037a3b,15,03-30,2075,819,490.0,8672.0,0.0565036900369003
5d10edaa000000001101e718,66026a4600000000140068af,17,03-26,156,23,487.0,8672.0,0.0561577490774907
5c32b1cf000000000603dd87,65f902f60000000012037b03,18,03-19,3519,844,545.0,8672.0,0.0628459409594096
5c32b1cf000000000603dd87,65f902f60000000012037b03,18,03-19,3519,844,545.0,8672.0,0.0628459409594096
5a412125e8ac2b1cf0ba046b,66591f10000000000f00de95,6,06-06,93,70,61.0,1662.0,0.0367027677496991
5a412125e8ac2b1cf0ba046b,66591f10000000000f00de95,6,06-06,93,70,61.0,1662.0,0.0367027677496991
5d975024000000000100966b,6620b6320000000001033a03,10,04-18,73,16,200.0,3936.0,0.0508130081300813
61e0fb3b0000000010009839,663c7575000000001e036741,7,05-09,10,9,90.0,1487.0,0.0605245460659045
5d440885000000001003fb73,662a05b3000000001c00418b,19,04-25,458,174,306.0,3936.0,0.0777439024390243
5a9c2131e8ac2b202f6954a2,6623cda3000000001c006920,15,04-20,10,10,214.0,3936.0,0.0543699186991869
61f2192900000000100070b8,649aa13c0000000013031290,13,06-27,482,124,76.0,1662.0,0.0457280385078219
5979953e6a6a69531719d4eb,65ed76a10000000012033878,18,03-10,571,108,545.0,8672.0,0.0628459409594096
5979953e6a6a69531719d4eb,65ed76a10000000012033878,18,03-10,571,108,545.0,8672.0,0.0628459409594096
61f2192900000000100070b8,64ba23f4000000001700f52f,7,07-21,158,34,99.0,1905.0,0.0519685039370078
5bc7fce62d9b750001ac98e0,65fcd91a00000000120234dc,12,03-23,236,15,342.0,8672.0,0.0394372693726937
5bc7fce62d9b750001ac98e0,65fcd91a00000000120234dc,12,03-23,236,15,342.0,8672.0,0.0394372693726937
57df3ffc50c4b44f636c3a3a,647abeab00000000130050c0,2,06-03,1811,828,91.0,1662.0,0.0547533092659446
61eff0ac0000000010007090,662a141d000000001c00bb52,3,05-06,1059,343,47.0,1487.0,0.0316072629455279
61eff0ac0000000010007090,662a141d000000001c00bb52,3,05-06,1000,10,47.0,1487.0,0.0316072629455279
5aba606911be10295ed87da0,65bdc40a000000000c004dbe,3,02-03,543,186,194.0,5853.0,0.033145395523663
572ca3265e87e77423f3ff48,66049f3b000000000d00cae8,15,03-28,92,27,490.0,8672.0,0.0565036900369003
572ca3265e87e77423f3ff48,65efa292000000000d00ea7b,15,03-12,70,44,490.0,8672.0,0.0565036900369003
628b212a0000000015015a73,66588d3a0000000005004436,9,05-30,366,130,92.0,1487.0,0.0618695359784801
5b47ff69e8ac2b0df29963b9,664eb885000000000f00c71b,17,05-24,175,50,146.0,1487.0,0.0981842636180228
61ea876e0000000010006aa7,666a7ba1000000001c028a17,14,06-13,355,117,61.0,1662.0,0.0367027677496991
5d975024000000000100966b,66210745000000000100517e,0,04-18,10,10,262.0,3936.0,0.0665650406504065
5d975024000000000100966b,6624f0f7000000000401a472,17,04-21,84,44,216.0,3936.0,0.0548780487804878
61f2192900000000100070b8,649aa13c0000000013031290,4,06-27,482,124,114.0,1662.0,0.0685920577617328
5f4c99eb0000000001005b17,664ffe7e000000000500704b,0,05-24,936,210,71.0,1487.0,0.0477471418964357
5f4c99eb0000000001005b17,664ffe7e000000000500704b,0,05-24,911,203,71.0,1487.0,0.0477471418964357
5eb026ae0000000001007623,665d20ec000000001303faf2,15,06-03,63,22,48.0,1662.0,0.0288808664259927
5d975024000000000100966b,660ab612000000001a011396,0,04-01,10,10,262.0,3936.0,0.0665650406504065
5a9c2131e8ac2b202f6954a2,65dc64ff000000000b015fab,14,02-26,177,50,326.0,5853.0,0.0556979326840936
5eca3c6e000000000100153f,66248572000000001c00a2db,18,04-22,40,6,200.0,3936.0,0.0508130081300813
5eca3c6e000000000100153f,66248572000000001c00a2db,18,04-22,40,6,200.0,3936.0,0.0508130081300813
5eca3c6e000000000100153f,66248572000000001c00a2db,18,04-22,40,6,200.0,3936.0,0.0508130081300813
5cb5b2480000000017015acf,660c0a19000000001a0128fa,5,04-02,345,127,102.0,3936.0,0.0259146341463414
5aeafe47e8ac2b1705f28619,665929fc000000000c01b556,9,05-31,11980,12995,92.0,1487.0,0.0618695359784801
572ca3265e87e77423f3ff48,662ae26a000000000100579b,15,04-26,698,262,214.0,3936.0,0.0543699186991869
572ca3265e87e77423f3ff48,6615ca6d000000001a011b93,15,04-10,315,115,214.0,3936.0,0.0543699186991869
57df3ffc50c4b44f636c3a3a,65f7bd9b0000000013025ed9,2,03-18,803,412,480.0,8672.0,0.055350553505535
57df3ffc50c4b44f636c3a3a,65f7bd9b0000000013025ed9,2,03-18,803,412,480.0,8672.0,0.055350553505535
63e9ebb600000000260112e7,665524d6000000001303c019,3,05-28,9188,3025,47.0,1487.0,0.0316072629455279
59f19270e8ac2b54e5dd9446,6508c3e0000000001e031b6b,3,09-19,16,7,116.0,3023.0,0.0383724776711875
58f3fa5a50c4b4221595a89d,666a3da1000000000d00f11b,15,06-13,169,43,48.0,1662.0,0.0288808664259927
58f3fa5a50c4b4221595a89d,666a3da1000000000d00f11b,15,06-13,10,10,48.0,1662.0,0.0288808664259927
57df3ffc50c4b44f636c3a3a,65ffafa700000000140063a1,2,03-24,1581,722,480.0,8672.0,0.055350553505535
5d975024000000000100966b,65b9cb4b0000000007028605,14,01-31,293,125,204.0,4745.0,0.0429926238145416
5d10edaa000000001101e718,66320b56000000001e01bc8a,4,05-02,10,10,103.0,1487.0,0.0692669804976462
5f0e7aeb000000000101d59e,648f147d0000000027011abf,16,08-03,9320,6020,42.0,2513.0,0.0167130919220055
5bc7fce62d9b750001ac98e0,6621c261000000000401ac2d,15,04-19,165,44,214.0,3936.0,0.0543699186991869
5d975024000000000100966b,64cb7e60000000000b02ba06,14,08-03,10,10,136.0,2513.0,0.0541185833664942
5979953e6a6a69531719d4eb,6649a1eb0000000015009069,4,05-19,182,33,103.0,1487.0,0.0692669804976462
5979953e6a6a69531719d4eb,6649a1eb0000000015009069,4,05-19,182,33,103.0,1487.0,0.0692669804976462
617fb2900000000010007cda,6623331a000000001c0041a6,8,04-20,174,19,120.0,3936.0,0.0304878048780487
5c32b1cf000000000603dd87,64a3fb7e0000000023035f67,14,07-04,417,104,64.0,1905.0,0.0335958005249343
5c17274b0000000005004762,65f29b0d000000000d00d731,11,03-15,568,306,106.0,8672.0,0.0122232472324723
6213b096000000001000db1a,65b775ab000000002c036c0b,0,01-29,96,32,286.0,4745.0,0.0602739726027397
5a8ab60a11be10413f558601,65b0f5d4000000002c02896d,8,01-24,248,56,130.0,4745.0,0.0273972602739726
5a5e0afb11be1017b83be966,66395f5b000000001e03639c,17,05-29,2007,410,146.0,1487.0,0.0981842636180228
5a5e0afb11be1017b83be966,66395f5b000000001e03639c,17,05-29,2007,410,146.0,1487.0,0.0981842636180228
5a5e0afb11be1017b83be966,66395f5b000000001e03639c,17,05-29,2007,410,146.0,1487.0,0.0981842636180228
54c7a018b4c4d6163d68920a,658e75ca000000001101f7c5,18,01-01,1000,10,262.0,4745.0,0.0552160168598524
5d440885000000001003fb73,660e40c0000000001b013f7f,4,04-04,92,34,300.0,3936.0,0.0762195121951219
5d440885000000001003fb73,660e40c0000000001b013f7f,4,04-04,92,34,300.0,3936.0,0.0762195121951219
592c72be50c4b47b345a70f0,662baa130000000001031a02,1,04-26,2226,826,138.0,3936.0,0.0350609756097561
592c72be50c4b47b345a70f0,662baa130000000001031a02,1,04-26,2226,826,138.0,3936.0,0.0350609756097561
5d975024000000000100966b,648b259900000000270133fd,4,06-15,170,70,114.0,1662.0,0.0685920577617328
54c7a018b4c4d6163d68920a,6604d873000000001203e17e,15,03-28,125,23,490.0,8672.0,0.0565036900369003
592c72be50c4b47b345a70f0,6661c1100000000006006d97,1,06-06,296,64,19.0,1662.0,0.0114320096269554
592c72be50c4b47b345a70f0,6661c1100000000006006d97,1,06-06,296,64,19.0,1662.0,0.0114320096269554
5eca3c6e000000000100153f,661209d9000000001b008ff1,14,04-07,4727,1282,187.0,3936.0,0.047510162601626
57df3ffc50c4b44f636c3a3a,6644999c000000001e01a54f,14,05-15,10,10,56.0,1487.0,0.0376597175521183
57df3ffc50c4b44f636c3a3a,6644999c000000001e01a54f,14,05-15,376,158,56.0,1487.0,0.0376597175521183
59b09e6cb1da1465bbe59b4e,6669764500000000060072e0,15,06-12,100,19,48.0,1662.0,0.0288808664259927
5870687f50c4b44ba361428b,65a3a3a3000000001102d0dd,15,01-14,286,71,146.0,4745.0,0.0307692307692307
5d975024000000000100966b,65edc125000000001203d575,5,03-10,89,22,276.0,8672.0,0.0318265682656826
5aeafe47e8ac2b1705f28619,6651520b00000000150082dd,5,05-25,924,31,36.0,1487.0,0.0242098184263618
61f2192900000000100070b8,660656bb0000000012031c7d,4,04-05,154,15,300.0,3936.0,0.0762195121951219
61e0fb3b0000000010009839,66597ac90000000005004273,6,05-31,75,51,47.0,1487.0,0.0316072629455279
5979953e6a6a69531719d4eb,659cbb910000000013037b09,6,01-09,63,8,279.0,4745.0,0.0587987355110642
57df3ffc50c4b44f636c3a3a,65a4adbb00000000120003ac,0,01-15,336,148,286.0,4745.0,0.0602739726027397
5d975024000000000100966b,65caf635000000002c03564f,14,02-13,591,166,326.0,5853.0,0.0556979326840936
56526e4ce4b1cf0da0e3b5e1,66014eae0000000014005062,15,03-25,714,357,490.0,8672.0,0.0565036900369003
58ad83346a6a6968387219fc,65cedd55000000000b016303,2,02-16,1117,348,379.0,5853.0,0.0647531180591149
5870687f50c4b44ba361428b,64f3f65c000000001f03fffa,15,09-03,459,195,42.0,3023.0,0.0138934832947403
5d10edaa000000001101e718,663b68c0000000001e01859c,9,05-11,125,14,92.0,1487.0,0.0618695359784801
5979953e6a6a69531719d4eb,66693eb4000000001c023b0d,4,06-12,159,22,114.0,1662.0,0.0685920577617328
5979953e6a6a69531719d4eb,66693eb4000000001c023b0d,4,06-12,159,22,114.0,1662.0,0.0685920577617328
56e4273e1c07df0bc302b5c4,64f472cb000000001e032744,8,09-05,377,139,156.0,3023.0,0.0516043665233212
5f0e7aeb000000000101d59e,65df2f90000000000b01418f,19,02-28,990,469,286.0,5853.0,0.0488638305142661
5c17274b0000000005004762,6625f20b0000000001007355,5,04-26,107,45,102.0,3936.0,0.0259146341463414
5c17274b0000000005004762,65d08ec5000000000702423a,11,02-19,10,10,146.0,5853.0,0.0249444729198701
5eb026ae0000000001007623,664f0541000000000f00f4e8,6,05-23,439,189,47.0,1487.0,0.0316072629455279
5a5e0afb11be1017b83be966,659aa1530000000018029efb,10,01-08,10,10,207.0,4745.0,0.0436248682824025
5a5e0afb11be1017b83be966,659aa1530000000018029efb,10,01-08,100,21,207.0,4745.0,0.0436248682824025
5f9e1618000000000101ce79,6641c433000000001e032eed,12,05-13,927,183,55.0,1487.0,0.0369872225958305
5d440885000000001003fb73,66458da9000000001e01a55a,15,05-16,395,159,37.0,1487.0,0.0248823133826496
5d440885000000001003fb73,66458da9000000001e01a55a,15,05-16,394,158,37.0,1487.0,0.0248823133826496
617fb2900000000010007cda,660250d200000000130266de,8,03-26,642,88,159.0,8672.0,0.0183348708487084
56e4273e1c07df0bc302b5c4,64a67099000000001a013d4e,8,07-06,1020,337,84.0,1905.0,0.0440944881889763
5d10edaa000000001101e718,663317e4000000001e02cbff,2,05-02,10,10,85.0,1487.0,0.0571620712844653
5c17274b0000000005004762,66022df00000000012020209,11,03-27,152,70,106.0,8672.0,0.0122232472324723
5e1979350000000001000304,65027d4c000000001e02f06b,10,09-14,10,10,153.0,3023.0,0.0506119748594111
5c566fc4000000001b033058,6651557a000000001303db68,17,05-25,146,34,146.0,1487.0,0.0981842636180228
5c566fc4000000001b033058,6651557a000000001303db68,17,05-25,146,34,146.0,1487.0,0.0981842636180228
5c566fc4000000001b033058,6651557a000000001303db68,17,05-25,146,34,146.0,1487.0,0.0981842636180228
58419a2382ec3954e9374148,659e6639000000001e0092f4,10,01-10,232,62,207.0,4745.0,0.0436248682824025
56e4273e1c07df0bc302b5c4,64c8c42a000000000a01a71d,8,08-01,828,273,155.0,2513.0,0.0616792678074015
61eff0ac0000000010007090,65e824fb000000000600e2e3,17,03-14,10,10,487.0,8672.0,0.0561577490774907
592c72be50c4b47b345a70f0,65993f3d000000001c0119b9,1,01-06,925,298,248.0,4745.0,0.0522655426765015
592c72be50c4b47b345a70f0,65993f3d000000001c0119b9,1,01-06,925,298,248.0,4745.0,0.0522655426765015
5c566fc4000000001b033058,662620c7000000000d032565,9,04-22,969,294,274.0,3936.0,0.0696138211382113
56526e4ce4b1cf0da0e3b5e1,6639bdcd000000001e022642,12,05-07,10,10,55.0,1487.0,0.0369872225958305
5bc7fce62d9b750001ac98e0,64a5064c0000000023035ff6,12,07-05,204,22,100.0,1905.0,0.0524934383202099
5a8ab60a11be10413f558601,650d47ae000000001f03c9d3,9,09-22,10,10,297.0,3023.0,0.0982467747270923
5d975024000000000100966b,65b6052f000000002b03e4f9,19,01-28,70,9,233.0,4745.0,0.049104320337197
5c17274b0000000005004762,66179027000000001a00c8a3,11,04-11,35,13,97.0,3936.0,0.0246443089430894
61eff0ac0000000010007090,662a141d000000001c00bb52,17,05-06,1059,343,146.0,1487.0,0.0981842636180228
61eff0ac0000000010007090,662a141d000000001c00bb52,17,05-06,1000,10,146.0,1487.0,0.0981842636180228
57df3ffc50c4b44f636c3a3a,664191c1000000001e018292,2,05-13,561,237,85.0,1487.0,0.0571620712844653
57df3ffc50c4b44f636c3a3a,664191c1000000001e018292,2,05-13,561,237,85.0,1487.0,0.0571620712844653
59b09e6cb1da1465bbe59b4e,664b26bf00000000160137a9,14,05-20,343,68,56.0,1487.0,0.0376597175521183
5fcf1b4f0000000001008163,6644c47b000000001e030777,9,06-07,1124,497,95.0,1662.0,0.0571600481347773
61ea876e0000000010006aa7,6667df22000000001d01b77b,14,06-11,54,17,61.0,1662.0,0.0367027677496991
5bd97a789333970001407645,66239098000000001c00b10f,9,04-20,257,74,274.0,3936.0,0.0696138211382113
5eca3c6e000000000100153f,65c1225a000000000a03197b,4,02-06,169,61,537.0,5853.0,0.0917478216299333
